Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17714385799,"Mar 14, 2026, 2:33:16 AM",Rabat run in jeans,Run,Easy run,2033,3.70,,,false,,,activities/17714385799.gpx,,,2033.0,1682.0,3700.0,3.62,2.2,63.2,42.9,13.5,73.1,21.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3846.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.0,,,,3848.0,0.0,,,,2.287,,,,,,,,,,,,media/9BDAE4E4-1299-4E90-B97C-C374A91417B1.jpg|media/B1944E83-53D9-428C-9F6A-657A953C2B66.jpg
17692550102,"Mar 11, 2026, 9:02:00 PM",Legs day,Weight Training,"",5400,0,,,false,,,,,,5400.0,5400.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/F7A0B0D0-F3CD-495C-A58E-1FD3C77FA0CF.jpg|media/C5D78090-2FEF-45D5-9CF6-ACCAEEE622D5.jpg
17666795775,"Mar 9, 2026, 11:57:16 PM",Night ride,Ride,"",1200,9.66,,,false,,,,,9.0,1200.0,1200.0,9666.7,,8.056,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.056,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1AF593E7-42BE-46E3-A971-5363DA8B88C9.jpg
17666616160,"Mar 9, 2026, 10:56:56 PM",Good pump,Weight Training,Pull day,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/2944F403-22ED-4E6F-854C-5313BC02AEF2.jpg|media/65B66811-301C-4BC0-A797-E41399E3BEA6.jpg|media/E5C5280D-911E-4285-B976-8376CAD7F01E.jpg
17641610201,"Mar 7, 2026, 9:42:57 PM",Pull day,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/7496775E-0DB1-4793-99AD-E1350618EFB5.jpg
17642345699,"Mar 5, 2026, 9:38:58 PM",Legs,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17582642623,"Mar 3, 2026, 12:01:19 AM",Push,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/81FBFF4A-69EE-48B4-8E2E-486962D3CA15.jpg
17559238854,"Feb 28, 2026, 7:31:00 PM",Pull workout,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/C95B4650-D79B-4D6B-BC39-BDD37656C65A.jpg
17508595821,"Feb 24, 2026, 5:43:48 PM",Afternoon Swim,Swim,"",1200,0,,,false,,,,,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/62F91B81-BDAE-48F0-9CA0-970F81D32B7C.jpg
17508587045,"Feb 24, 2026, 5:03:00 PM",Afternoon Ride,Ride,60 mins z2,3600,26.00,,,false,,,,,9.0,3600.0,3600.0,26000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/6E2C3778-2C35-4B6B-8692-913255980469.jpg
17500746587,"Feb 24, 2026, 1:04:53 AM",Easy run z2,Run,Deload month,1200,3.47,,,false,,,,,,1200.0,1200.0,3478.3,,2.899,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.899,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/7B052FAA-23BC-4BF1-AF88-77E9C7F2974F.jpg
17500742835,"Feb 24, 2026, 12:24:19 AM",Push,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C42B2A15-FA4F-4A3D-8BA7-2A22BDC59ACA.jpg
17466621078,"Feb 21, 2026, 12:28:38 AM",Z2 easy run,Run,"",1200,3.33,,,false,,,,,,1200.0,1200.0,3333.3,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C15C052B-7700-4743-AE20-97C71E15852E.jpg
17466615979,"Feb 20, 2026, 11:47:49 PM",Full body workout,Weight Training,"",2700,0,,,false,,,,,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E48E816B-3F1F-41AD-A79B-9A7A84A07301.jpg
17458836693,"Feb 20, 2026, 8:44:26 AM",Morning Walk,Walk,"",3465,3.15,,,false,,,activities/17458836693.gpx,,,3465.0,2298.0,3150.4,2.75,1.371,32.8,12.2,388.1,413.4,22.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909,0.0,,,,3732.0,0.0,,,,,,,,,,,,,,,,media/C63DDA4F-DFB6-4DF9-B23C-9B067D3E8D9B.jpg|media/F51586DE-7A29-4781-BB6D-96CDFACC90A6.jpg
17442583580,"Feb 18, 2026, 6:59:41 PM",Real run,Run,"",434,1.68,,,false,,,activities/17442583580.gpx,,,434.0,433.0,1682.1,8.867,3.885,0.0,19.8,431.2,451.1,2.3,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1646.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.876,0.0,,,,1074.0,0.0,,,,3.803,,,,,,,,,,,,""
17442401519,"Feb 18, 2026, 6:25:01 PM",Evening run,Run,"",1570,2.44,,,false,,,activities/17442401519.gpx,,,1570.0,960.0,2442.1,6.66,2.544,41.0,35.2,456.2,482.4,23.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2604.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555,1363.1,,,,2194.0,0.0,,,,2.713,,,,,,,,,,,,media/42F867B9-C3FF-4EF8-900A-F5132189D5EC.jpg
17440637170,"Feb 18, 2026, 3:14:48 PM",Full body workout,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/20991FF6-9BC4-42B8-8D7E-73462F724F5A.jpg
17428729922,"Feb 17, 2026, 2:41:21 PM",Afternoon ride + abs,Ride,Easy ride,3600,24.00,,,false,,,,,9.0,3600.0,3600.0,24000.0,,6.667,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/45140BE4-833B-4FCE-9388-15C52648C433.jpg
17419174239,"Feb 16, 2026, 5:59:37 PM",Full body workout,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/BD80945F-3D9E-4379-97A0-84AAAB6F5F0C.jpg|media/10824826-04A8-4495-891A-861E13A47F32.jpg
17417822643,"Feb 16, 2026, 4:47:13 PM",Shake out run,Run,"",1200,2.66,,,false,,,,,,1200.0,1200.0,2666.7,,2.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/8CCDD189-0FA1-4D89-B57E-0779A09DD8BD.jpg
17403175161,"Feb 15, 2026, 6:52:49 AM",Half marathon,Run,"",8797,22.09,,,false,,,activities/17403175161.fit,,,8797.0,8388.0,22093.2,5.12,2.634,154.0,156.0,407.4,555.2,9.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,22284.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.511,0.0,,,,,0.0,,,,2.657,,,0.0,0.0,,,,0.0,,,,media/9391261E-FB0D-4A7C-8EE3-913271BA863F.jpg|media/BA0A0873-59A3-44EB-9907-91660AEEB297.mp4
17396817466,"Feb 14, 2026, 3:46:42 PM",Afternoon Swim,Swim,"",2700,0,,,false,,,,,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/FDAEF601-B622-4C0D-9539-1104171553DD.jpg
17396808440,"Feb 14, 2026, 3:30:39 PM",Z2 ride,Ride,"",3600,26.00,,,false,,,,,9.0,3600.0,3600.0,26000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C06B8AFD-68D6-470F-9655-D3DC94BA769B.jpg
17382505580,"Feb 12, 2026, 6:06:00 PM",Back,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/54C41524-68B2-4672-BF9F-95EB6ABB7ED7.jpg
17364261361,"Feb 11, 2026, 4:40:24 PM",Brick run z2 + stretching,Run,"",1200,2.85,,,false,,,,,,1200.0,1200.0,2857.1,,2.381,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/23D74C72-4E44-4430-AE35-E508EEEB2D88.jpg
17364248993,"Feb 11, 2026, 4:19:15 PM",Easy ride,Ride,Shaken up the legs,2400,13.33,,,false,,,,,9.0,2400.0,2400.0,13333.3,,5.556,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.556,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/DBF78282-EDF4-4639-B7CC-D0E5ED21190E.jpg
17353165869,"Feb 10, 2026, 5:01:42 PM",Full body,Weight Training,"",2700,0,,,false,,,,,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/EAD90E98-1E37-49BE-8B5D-A1AA8C7D011B.jpg
17353176470,"Feb 10, 2026, 4:47:30 PM",Afternoon Swim,Swim,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/4A33CB13-4D9F-41D2-8CAE-44F77EF7D3B0.jpg
17342941583,"Feb 9, 2026, 7:29:13 PM",Evening Ride + mobility,Ride,"",1380,8.81,,,false,,,,,9.0,1380.0,1380.0,8816.7,,6.389,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.389,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/18333484-0033-4A47-BCB9-56FB7381BD4D.jpg
17342932299,"Feb 9, 2026, 5:50:31 PM",Full body workout,Weight Training,"",2700,0,,,false,,,,,,2700.0,2700.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/E310597E-EF37-464B-8F4C-94F27F607BD4.jpg|media/CE4602A5-96AD-48EC-9513-FF0918E02988.jpg
17331314699,"Feb 8, 2026, 3:11:14 PM",Long run 10%increase + mobilty /stretching,Run,"End of increase week 
Start of taper week",5400,15.00,,,false,,,,,,5400.0,5400.0,15000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/499A4668-B7B3-4498-A993-0AF57D9E377E.mp4
17309965373,"Feb 6, 2026, 8:46:44 PM",Sweet spot run + mobilty,Run,"",1800,6.00,,,false,,,,,,1800.0,1800.0,6000.0,,3.333,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/496A5A4C-1FD1-4D72-BAB9-DAB72CB589B9.jpg
17309938977,"Feb 6, 2026, 8:13:16 PM",Upperbody strength training,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/6099492C-E7B5-4539-88D2-FF9B0FF028BC.jpg|media/05FA17FD-CBF6-40DD-8BDF-21DA9E555B3A.jpg
17299112744,"Feb 5, 2026, 7:39:53 PM",Ride 30 mins,Ride,"",1800,13.00,,,false,,,,,9.0,1800.0,1800.0,13000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/8FF8BCA9-878E-461E-98FF-90C934D220A0.jpg
17285604624,"Feb 4, 2026, 3:48:46 PM",Light leg day,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/D32086B2-477F-47EB-991C-697283B866D8.jpg|media/7BA44164-7204-457B-A858-D5484BB0A6AF.jpg
17261953184,"Feb 2, 2026, 4:22:03 PM",Easy run z2 + mobility,Run,Aerobic run,1800,5.00,,,false,,,,,,1800.0,1800.0,5000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/AD008198-19C2-4AEF-884C-D768F317D340.jpg|media/583C0F72-4435-4289-8C98-5AF04CCAFCEA.jpg
17261940079,"Feb 2, 2026, 3:50:45 PM",Push day,Weight Training,Easy push day,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/3DDA4653-C93F-421E-AA8D-38C4D96C465D.jpg
17254896142,"Feb 1, 2026, 7:54:55 PM",Night walk,Walk,"",7472,6.85,,,false,,,activities/17254896142.gpx,,,7472.0,4287.0,6852.2,8.354,1.598,55.5,55.4,387.4,416.7,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1769972400.0,3.0,14.3,14.8,11.1,0.81,1015.2,1.0,1.8,83.0,0.0,1769930234.0,1769968238.0,0.375,,,0.0,1.0,0.87,34392.0,0.0,,,,,,0.917,0.0,,,,6486.0,0.0,,,,,,,,,,,,,,,,media/FEFD40D2-DCA8-4860-91A0-FFF0D256E06A.jpg
17242878023,"Jan 31, 2026, 9:01:07 PM",Night Walk,Walk,"",2472,3.85,,,false,,,activities/17242878023.gpx,,,2472.0,2410.0,3853.8,4.06,1.599,28.0,21.9,393.2,421.5,40.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1769893200.0,3.0,11.7,12.0,9.5,0.86,1023.7,1.0,2.5,227.0,0.0,1769843869.0,1769881772.0,0.375,,,0.62,5.0,0.73,31317.0,0.0,,,,,,1.559,8.5,,,,3960.0,0.0,,,,,,,,,,,,,,,,media/385C7946-8373-4B54-BD72-238114170DBE.jpg
17241795117,"Jan 31, 2026, 4:50:00 PM",Long bike ride 10% increase + mobilty,Ride,Average of 120 W z2 aerobic ride,7200,52.00,,,false,,,,,9.0,7200.0,7200.0,52000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/DAA9A170-0416-467D-8611-B10DA237E40B.mp4|media/5331A776-BDEC-42B8-B15B-A9B1B27FD6A5.mp4
17229759428,"Jan 30, 2026, 5:04:44 PM",Group full body endurance training,Weight Training,Group workout,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E5EDFE7A-AC2D-4241-A8EE-47B50C3F57A6.jpg
17229380926,"Jan 30, 2026, 4:53:27 PM",Easy Run + mobility,Run,30 mins high z2 workout,1800,5.00,,,false,,,,,,1800.0,1800.0,5000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/77F91C69-174E-4E0B-8B55-78A015B77E8C.jpg
17216972144,"Jan 29, 2026, 11:38:00 AM",Brick run,Run,20 mins run,1200,3.33,,,false,,,,,,1200.0,1200.0,3333.3,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/8EA39AAB-FFAF-41B2-AA3B-48CAE9F92E57.jpg
17216928114,"Jan 29, 2026, 10:53:00 AM",Bike ride 80-90 w,Ride,Z2 bike ride for 60 min,3600,25.00,,,false,,,,,9.0,3600.0,3600.0,25000.0,,6.944,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.944,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/760FFAB6-D14B-48DC-9828-D18435F3FC58.jpg
17198579019,"Jan 27, 2026, 9:00:50 PM",Quick pull,Weight Training,"",1800,0,,,false,,,,,,1800.0,1800.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/CA107105-F00F-4E68-B20F-738732C92D74.jpg
17197826627,"Jan 27, 2026, 7:11:10 PM",Sweet spot / threshold bike session z3 8minx3 + mobility,Ride,"15 mins warmup
8 mins sweetspot 
3 mins recovery 

8 mins threshold
3 mins recovery 

8 mins threshold
 15 mins cool off",3600,32.00,,,false,,,,,9.0,3600.0,3600.0,32000.0,,8.889,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.889,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E7D19452-BA08-48C5-BBDC-4CFA98EDD549.jpg|media/A663FE92-5928-4E0E-A162-11F31291D605.jpg
17186923425,"Jan 26, 2026, 8:09:38 PM",Push,Weight Training,"",3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/AD011142-EE5B-4BD4-A98B-472215B55015.jpg
17184653373,"Jan 26, 2026, 5:18:32 PM",Start of increase week Z2 run+ mobilty,Run,[strava://athletes/151316156/14]Mohammed Zahir,1449,3.43,,,false,,,activities/17184653373.gpx,,,1449.0,1446.0,3435.5,3.3,2.376,47.9,48.5,454.9,482.4,26.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3623.7,1769446800.0,2.0,15.4,15.3,10.2,0.71,1020.1,1.9,4.1,305.0,0.0,1769412059.0,1769449489.0,0.25,,,0.0,1.0,0.59,36358.4,0.0,,,,,,2.371,1348.7,,,,3394.0,0.0,,,,2.506,,,0.0,0.0,,,,,,,,media/DB22AAC4-A60D-4BB2-A802-020C953307C6.jpg|media/3C2BDD23-EEFA-4A1B-88D0-487DEC760EDF.jpg
17175628356,"Jan 25, 2026, 5:16:16 PM",End of 20% decrease week long run + mobility,Run,Low z2 run,3600,10.00,,,false,,,,,,3600.0,3600.0,10000.0,,2.778,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.778,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/EA7FBC8A-3E42-46EA-8AA0-71FFFE435AAD.jpg|media/E38CF395-87DD-4B43-AC2B-958FB6053BD4.jpg
17162857347,"Jan 24, 2026, 2:52:52 PM",Long ride 20% deload end of the week + mobility,Ride,20% Deload Long bike ride,5400,39.00,,,false,,,,,9.0,5400.0,5400.0,39000.0,,7.222,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/8AD5BD7A-5088-40D4-B194-F15AFDB5B73A.jpg|media/C55155B2-5EFC-43F6-8C88-7A271DDBB2A3.jpg|media/C0A37FAF-A11C-4944-A044-B2749D9A165F.jpg
17161170193,"Jan 24, 2026, 1:22:09 PM",Afternoon walk,Walk,"",2672,4.02,,,false,,,activities/17161170193.gpx,,,2672.0,2565.0,4020.7,4.44,1.568,23.4,28.2,393.2,421.7,9.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1769259600.0,5.0,8.3,0.4,5.1,0.8,1015.6,7.2,13.7,260.0,1.2,1769239328.0,1769276566.0,0.125,,,0.99,5.0,0.94,15248.0,2.0,,,,,,1.505,20.4,,,,4348.0,0.0,,,,,,,,,,,,,,,,""
17151806727,"Jan 23, 2026, 5:00:21 PM",run,Run,20 min,1200,0,,,false,,,,,,1200.0,1200.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C50B88B0-FBD9-4E08-844F-1D9C1E5B73AA.jpg
17151751915,"Jan 23, 2026, 3:14:00 PM",Upperbody,Weight Training,Back +chest + shoulders + bicep + triceps,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/ED853100-8DD7-4A0F-9DC0-25189570008E.jpg
17148374688,"Jan 23, 2026, 9:54:53 AM",Morning walk,Walk,"",4658,3.41,,,false,,,activities/17148374688.gpx,,,4658.0,2080.0,3414.9,9.18,1.642,37.3,44.3,394.1,405.9,20.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1769158800.0,8.0,14.7,9.3,9.7,0.72,1008.9,7.1,17.5,240.0,0.0,1769152956.0,1769190104.0,0.125,,,0.95,5.0,0.75,32892.0,1.0,,,,,,0.733,0.0,,,,3642.0,0.0,,,,,,,,,,,,,,,,media/C8B30A99-B78E-48BC-A28E-E227183D0863.jpg|media/FE9FC9F5-6F0F-4637-A4ED-7AC7411B6213.jpg
17141143264,"Jan 22, 2026, 5:23:53 PM",Brick run z2,Run,Z2 run,1200,3.30,,,false,,,,,,1200.0,1200.0,3305.8,,2.755,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.755,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/EA5B0105-8B53-4C70-B56A-7587F8E0128F.jpg
